incident_num,defendant_id,arraignment_date,charge,num_charges,felony,expungable,any_bail,bail_amount,bail_types,num_conditions,did_not_appear,prior_appearences,gender,race,judge_id,arraignment_data
18BU023587,Defendant978,10/10/2018,Unlawful Trespass (Felony),3,1,0,1,5000,Bail,3,0,3,Male,Asian,Judge12,TRUE
18BU023565,Defendant501,10/10/2018,Hate Motivated Crime (Misdemeanor),1,0,1,0,0,No Bail,1,1,0,Male,White,Judge12,TRUE
18BU023298,Defendant228,10/11/2018,Resisting Arrest,2,0,1,0,0,No Bail,2,0,2,Male,Black,Judge10,TRUE
18BU022112,Defendant723,10/11/2018,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,3,0,0,Male,White,Judge10,TRUE
18BU019278,Defendant122,10/11/2018,Driving With A Criminally Suspended License,1,0,1,1,100,Bail,1,1,1,Female,White,Judge10,TRUE
18BU022456,Defendant280,10/11/2018,Retail Theft (Misd),1,0,1,0,0,No Bail,1,1,2,Male,Black,Judge10,TRUE
18BU021877,Defendant875,10/11/2018,Unlawful Trespass (Felony),2,1,0,0,0,No Bail,1,1,2,Male,White,Judge10,TRUE
18BU018083,Defendant1020,10/11/2018,Petit Larceny - Shoplifting,1,0,1,1,100,Bail,1,1,0,Male,White,Judge10,TRUE
18BU023689,Defendant928,10/11/2018,Violation Of Conditions Of Release (Other),2,0,0,0,0,No Bail,3,0,8,Male,White,Judge10,TRUE
18BU023736,Defendant504,10/11/2018,False Pretenses,3,0,1,0,0,No Bail,4,0,0,Male,White,Judge10,TRUE
18BU0023764,Defendant904,10/12/2018,Violation Of An Abuse Prevention Order,2,0,0,0,0,No Bail,3,0,8,Female,White,Judge10,TRUE
18BU023878,Defendant728,10/14/2018,Retail Theft (Misd),1,0,1,0,0,No Bail,1,0,1,Male,White,Judge7,TRUE
18BU024004,Defendant303,10/15/2018,Resisting Arrest,7,0,1,0,0,No Bail,1,0,5,Male,White,Judge7,TRUE
18BU023553,Defendant972,10/15/2018,Retail Theft (Misd),1,0,1,0,0,No Bail,3,0,1,Male,White,Judge7,TRUE
18BU024013,Defendant1043,10/15/2018,Unlawful Mischief (Misdemeanor),3,0,1,0,0,No Bail,4,0,3,Male,Black,Judge7,TRUE
18BU021464,Defendant114,10/16/2018,"Driving Under The Influence, First Offense",1,0,0,0,0,No Bail,1,0,0,Male,White,Judge7,TRUE
18BU022317,Defendant499,10/16/2018,Simple Assault,2,0,1,0,0,No Bail,1,1,1,Female,White,Judge7,TRUE
18BU022502,Defendant1014,10/16/2018,"Driving Under The Influence, First Offense",1,0,0,0,0,No Bail,5,0,0,Male,White,Judge7,TRUE
18UV005736,Defendant78,10/16/2018,"Drugs - Methamphetamine, Possession >2.5 Gm",2,1,0,0,0,No Bail,3,0,0,Male,White,Judge7,TRUE
18BU022153,Defendant974,10/16/2018,"Driving Under The Influence, First Offense",1,0,0,0,0,No Bail,3,0,0,Male,Asian,Judge7,TRUE
18BU016828,Defendant325,10/16/2018,Driving With A Criminally Suspended License,2,0,1,0,0,No Bail,3,0,0,Male,White,Judge7,TRUE
18BU023553,Defendant728,10/16/2018,Domestic Assault,3,0,0,1,1000,Bail,1,1,2,Male,White,Judge7,TRUE
18BU024089,Defendant1020,10/16/2018,Petit Larceny Other,1,0,1,0,0,No Bail,4,0,1,Male,White,Judge7,TRUE
18BU024084,Defendant122,10/16/2018,Driving With A Criminally Suspended License,1,0,1,0,0,No Bail,1,0,2,Female,White,Judge7,TRUE
18BU021096,Defendant610,10/16/2018,Escape,1,1,0,1,5000,Bail,1,0,0,Male,White,Judge7,TRUE
18BU019194,Defendant1007,10/16/2018,Operation Without Consent - Aggravated,3,1,0,0,0,No Bail,5,0,0,Male,White,Judge7,TRUE
18BU022321,Defendant315,10/18/2018,Negligent Operation,2,0,1,0,0,No Bail,3,0,0,Male,White,Judge7,TRUE
18BU018847,Defendant765,10/18/2018,Retail Theft (Misd),3,0,1,1,100,Bail,1,1,0,Female,White,Judge7,TRUE
18BU022325,Defendant887,10/18/2018,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,1,0,2,Female,White,Judge7,TRUE
18BU021134,Defendant601,10/18/2018,Simple Assault,1,0,1,0,0,No Bail,3,0,0,Male,Black,Judge7,TRUE
16MT000704,Defendant537,10/18/2018,"Drugs - Heroin, Sale Felony",5,1,0,0,0,No Bail,4,0,0,Female,White,Judge7,TRUE
18BU022054,Defendant26,10/18/2018,Simple Assault,1,0,1,0,0,No Bail,3,0,0,Male,Black,Judge7,TRUE
16MT00704,Defendant269,10/18/2018,"Drugs - Heroin, Sale Felony",3,1,0,0,0,No Bail,3,0,0,Male,White,Judge7,TRUE
18BU021478,Defendant266,10/18/2018,Assault On A Law Enforcement Officer (Misdemeanor),2,0,0,0,0,No Bail,3,0,0,Male,White,Judge7,TRUE
18BU022592,Defendant291,10/18/2018,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,4,0,0,Male,White,Judge7,TRUE
18BU020919,Defendant34,10/18/2018,Aggravated Assault,1,1,0,0,0,No Bail,5,0,0,Male,White,Judge7,TRUE
18BU022325,Defendant948,10/18/2018,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,1,0,0,Male,White,Judge7,TRUE
18BU022393,Defendant882,10/18/2018,Driving With A Criminally Suspended License,1,0,1,0,0,No Bail,1,0,0,Male,White,Judge7,TRUE
18BU021209,Defendant770,10/18/2018,Unlawful Mischief (Misdemeanor),1,0,1,0,0,No Bail,1,0,0,Male,White,Judge7,TRUE
18BU024242,Defendant717,10/18/2018,Domestic Assault - 2nd Degree Aggravated,2,1,0,0,0,No Bail,6,0,0,Male,Asian,Judge7,TRUE
18BU022778,Defendant858,10/18/2018,Driving With A Criminally Suspended License,1,0,1,0,0,No Bail,1,0,1,Male,Black,Judge7,TRUE
18BU022694,Defendant1018,10/18/2018,"Drugs - Cocaine, Possession  Misdemeanor",1,0,1,0,0,No Bail,1,0,1,Male,White,Judge17,TRUE
18BU023298,Defendant472,10/19/2018,Assault On A Law Enforcement Officer (Misdemeanor),3,0,0,0,0,No Bail,4,0,1,Male,Black,Judge7,TRUE
18BU024095,Defendant516,10/22/2018,Domestic Assault - 2nd Degree Aggravated,4,1,0,1,1000,Remanded,7,0,0,Male,Black,Judge8,TRUE
18BU024506,Defendant390,10/22/2018,Retail Theft (Misd),1,0,1,0,0,No Bail,3,0,1,Female,White,Judge8,TRUE
18BU004156,Defendant711,10/23/2018,Aggravated Assault,5,1,0,1,10000,Bail,1,0,0,Male,Black,Judge10,TRUE
18BU023345,Defendant917,10/23/2018,Voyeurism,1,0,1,1,200,Bail,1,1,2,Male,White,Judge10,TRUE
17BU029242,Defendant29,10/23/2018,Driving With A Criminally Suspended License,2,0,1,1,200,Bail,1,1,3,Male,Asian,Judge10,TRUE
18BU022172,Defendant889,10/23/2018,Negligent Operation,2,0,1,0,0,No Bail,3,0,0,Female,White,Judge10,TRUE
17BU029358,Defendant684,10/23/2018,"Drugs - Marijuana, Possession Or Cultivation -Misdemeanor",1,0,1,1,200,Bail,1,1,2,Male,Black,Judge10,TRUE
18BU022704,Defendant612,10/23/2018,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,1,0,0,Female,White,Judge10,TRUE
18BU023345,Defendant917,10/24/2018,Voyeurism,1,0,1,0,0,No Bail,4,0,3,Male,White,Judge7,TRUE
18BU024689,Defendant501,10/24/2018,Disorderly Conduct By Phone Or Electronic Communication,1,0,1,1,200,Bail,6,0,1,Male,White,Judge7,TRUE
18BU024689,Defendant501,10/25/2018,Disorderly Conduct By Phone Or Electronic Communication,1,0,1,0,0,No Bail,6,0,2,Male,White,Judge9,TRUE
18BU022962,Defendant68,10/25/2018,False Information To A Police Officer,1,0,1,0,0,No Bail,1,0,0,Male,Black,Judge9,TRUE
18BU023249,Defendant789,10/25/2018,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,4,0,2,Male,Black,Judge9,TRUE
18BU022940,Defendant1035,10/25/2018,Violation Of Conditions Of Release (Other),1,0,0,0,0,No Bail,1,0,1,Male,White,Judge9,TRUE
18BU017929,Defendant924,10/25/2018,Retail Theft (Misd),1,0,1,0,0,No Bail,3,0,0,Male,White,Judge9,TRUE
18BU022933,Defendant1011,10/25/2018,Impeding Public Officers,3,1,0,0,0,No Bail,3,0,0,Male,Black,Judge9,TRUE
18BU020889,Defendant670,10/25/2018,Simple Assault,1,0,1,0,0,No Bail,5,0,0,Male,White,Judge9,TRUE
18BU023274,Defendant121,10/25/2018,Negligent Operation,1,0,1,0,0,No Bail,4,0,0,Male,White,Judge9,TRUE
18BU023649,Defendant726,10/25/2018,Retail Theft (Misd),1,0,1,1,100,Bail,3,0,5,Male,White,Judge10,TRUE
18BU020923,Defendant133,10/25/2018,Reckless Endangerment,1,0,0,0,0,No Bail,3,0,0,Male,White,Judge9,TRUE
18BU023140,Defendant896,10/25/2018,Petit Larceny Other,1,0,1,0,0,No Bail,4,0,5,Male,White,Judge9,TRUE
18BU023315,Defendant798,10/25/2018,Driving Under The Influence; Second And Subsequent Offense,1,0,0,0,0,No Bail,5,0,0,Male,Black,Judge9,TRUE
18BU024788,Defendant495,10/25/2018,Unlawful Trespass (Misdemeanor),1,0,1,0,0,No Bail,1,0,0,Female,White,Judge9,TRUE
18BU024760,Defendant778,10/25/2018,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,1,0,0,Male,White,Judge9,TRUE
18BU023729,Defendant636,10/25/2018,Uttering A Forged Instrument,1,1,0,0,0,No Bail,1,1,0,Female,White,Judge11,TRUE
18BU023650,Defendant402,10/26/2018,Driving With A Criminally Suspended License,1,0,1,0,0,No Bail,1,0,0,Female,White,Judge8,TRUE
18BU025032,Defendant928,10/29/2018,Larceny From A Person,1,1,0,0,0,No Bail,3,0,9,Male,White,Judge9,TRUE
18BU025023,Defendant666,10/29/2018,Domestic Assault - 1st Degree Aggravated,1,1,0,0,0,No Bail,7,0,0,Male,White,Judge9,TRUE
18BU025730,Defendant619,10/30/2018,Burglary,2,1,0,1,5000,Bail,5,0,1,Male,White,Judge12,TRUE
18BU023701,Defendant175,10/30/2018,"Driving Under The Influence, First Offense",2,0,0,0,0,No Bail,1,0,0,Male,White,Judge12,TRUE
18BU023369,Defendant700,10/30/2018,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,4,0,1,Male,Black,Judge12,TRUE
18BU017103,Defendant201,10/30/2018,Simple Assault,1,0,1,0,0,No Bail,3,0,4,Male,Black,Judge12,TRUE
18BU023604,Defendant83,10/30/2018,Disorderly Conduct By Phone Or Electronic Communication,1,0,1,0,0,No Bail,4,0,0,Male,White,Judge12,TRUE
18CC011306,Defendant649,10/30/2018,Violation Of An Abuse Prevention Order,1,0,0,1,500,Bail,1,1,2,Male,Black,Judge12,TRUE
18BU024761,Defendant913,10/30/2018,Petit Larceny From A Motor Vehicle,2,0,1,0,0,No Bail,4,0,0,Male,White,Judge12,TRUE
18BU024921,Defendant755,10/30/2018,Domestic Assault,1,0,0,0,0,No Bail,1,1,0,Female,White,Judge12,TRUE
18BU023623,Defendant881,10/30/2018,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,3,0,0,Male,White,Judge12,TRUE
18BU025011,Defendant442,10/30/2018,Domestic Assault,1,0,0,0,0,No Bail,5,0,0,Male,White,Judge9,TRUE
18BU0251089,Defendant123,11/1/2018,Domestic Assault - 2nd Degree Aggravated,1,1,0,0,0,No Bail,5,0,0,Male,White,Judge5,TRUE
18BU025409,Defendant524,11/1/2018,Possession Of Child Pornography,10,1,0,1,250000,Bail,4,0,0,Male,White,Judge5,TRUE
18BU022394,Defendant137,11/1/2018,Simple Assault,1,0,1,0,0,No Bail,3,0,0,Female,White,Judge5,TRUE
18BU023872,Defendant328,11/1/2018,"Driving Under The Influence, First Offense",1,0,0,0,0,No Bail,1,0,0,Male,White,Judge5,TRUE
18BU023157,Defendant316,11/1/2018,Violation Of Conditions Of Release (Other),1,0,0,0,0,No Bail,3,0,0,Male,Black,Judge5,TRUE
18BU023708,Defendant615,11/1/2018,Petit Larceny Other,1,0,1,0,0,No Bail,4,0,0,Male,White,Judge5,TRUE
18BU023765,Defendant1000,11/1/2018,Driving With A Criminally Suspended License,1,0,1,0,0,No Bail,1,1,0,Female,White,Judge5,TRUE
18BU023198,Defendant652,11/1/2018,Unlawful Trespass (Misdemeanor),1,0,1,0,0,No Bail,1,1,0,Male,White,Judge5,TRUE
18BU023268,Defendant529,11/1/2018,Driving With A Criminally Suspended License,1,0,1,0,0,No Bail,1,0,0,Female,White,Judge5,TRUE
18SB010811,Defendant337,11/1/2018,Driving With A Criminally Suspended License,1,0,1,0,0,No Bail,1,0,0,Male,White,Judge5,TRUE
18BU024879,Defendant967,11/1/2018,Unlawful Trespass (Misdemeanor),1,0,1,0,0,No Bail,1,0,0,Female,White,Judge5,TRUE
18BU025563,Defendant993,11/5/2018,Driving With A Criminally Suspended License,1,0,1,0,0,No Bail,1,0,0,Female,White,Judge10,TRUE
18WS006784,Defendant135,11/5/2018,Domestic Assault - 1st Degree Aggravated,4,1,0,0,0,Remanded,NA,0,1,Male,White,Judge10,TRUE
18BU025528,Defendant841,11/5/2018,Domestic Assault,1,0,0,0,0,No Bail,4,0,0,Male,White,Judge10,TRUE
18BU025678,Defendant64,11/5/2018,Violation Of An Abuse Prevention Order,1,0,0,0,0,No Bail,6,0,2,Male,White,Judge10,TRUE
18BU025629,Defendant228,11/5/2018,Sexual Assault,2,1,0,0,0,Remanded,NA,0,3,Male,Black,Judge10,TRUE
17BU029227,Defendant731,11/6/2018,False Alarms To Public Safety,1,0,1,0,0,No Bail,1,0,2,NA,White,Judge10,TRUE
18BU023470,Defendant782,11/6/2018,Retail Theft (Felony),4,1,0,0,0,No Bail,1,0,0,Male,Hispanic,Judge10,TRUE
18BU023470,Defendant982,11/6/2018,Retail Theft (Felony),4,1,0,0,0,No Bail,1,0,0,Male,Black,Judge10,TRUE
18BU023893,Defendant330,11/6/2018,Retail Theft (Felony),4,1,0,0,0,No Bail,1,0,0,Male,Black,Judge10,TRUE
18BU025894,Defendant842,11/7/2018,Simple Assault,1,0,1,0,0,No Bail,4,0,3,Female,White,Judge14,TRUE
18BU024832,Defendant495,11/8/2018,Unlawful Trespass (Misdemeanor),2,0,1,0,0,No Bail,1,0,1,Female,White,Judge14,TRUE
18BU023729,Defendant636,11/8/2018,Forgery/Counterfeit,1,1,0,1,150,Bail,1,1,1,Female,White,Judge14,TRUE
18BU024645,Defendant928,11/8/2018,Unlawful Trespass (Misdemeanor),3,0,1,0,0,No Bail,1,0,10,Male,White,Judge18,TRUE
18BU024562,Defendant949,11/8/2018,"Drugs - Cocaine, Possession  Misdemeanor",1,0,1,1,100,Bail,1,1,0,Male,Black,Judge14,TRUE
18BU024094,Defendant283,11/8/2018,"Drugs - Methamphetamine, Possession -Misdemeanor",2,0,1,0,0,No Bail,4,0,0,Male,White,Judge14,TRUE
18BU017982,Defendant284,11/8/2018,Driving With A Criminally Suspended License,2,0,1,0,0,No Bail,1,1,1,Male,White,Judge14,TRUE
18BU018152,Defendant194,11/8/2018,Simple Assault,1,0,1,0,0,No Bail,1,0,0,Male,White,Judge14,TRUE
18BU025460,Defendant136,11/8/2018,Simple Assault,1,0,1,0,0,No Bail,5,0,0,Male,White,Judge14,TRUE
18BU025711,Defendant843,11/8/2018,"Drugs - Marijuana, Sale, Misdemeanor",1,0,NA,0,0,No Bail,NA,0,0,Male,White,Judge14,TRUE
18BU025998,Defendant608,11/9/2018,Petit Larceny Other,2,0,1,0,0,No Bail,4,0,1,Female,White,Judge10,TRUE
18BU025947,Defendant928,11/9/2018,Disorderly Conduct - All Other,4,0,1,0,0,No Bail,4,0,11,Male,White,Judge10,TRUE
18BU026078,Defendant536,11/13/2018,Burglary,1,1,0,1,1000,Bail,3,0,5,Male,White,Judge7,TRUE
18BU026323,Defendant58,11/14/2018,Domestic Assault - 2nd Degree Aggravated,2,1,0,1,500,Bail,5,0,5,Male,White,Judge14,TRUE
18BU026257,Defendant425,11/14/2018,Assault On A Law Enforcement Officer (Misdemeanor),2,0,0,1,100,Bail,1,1,0,Male,Other,Judge14,TRUE
18BU024785,Defendant862,11/15/2018,Petit Larceny From Other Location,1,0,1,0,0,No Bail,NA,0,0,Male,White,Judge14,TRUE
18BU026425,Defendant979,11/15/2018,Escape,1,1,0,1,5000,Bail,NA,0,0,Male,White,Judge14,TRUE
18BU02553,Defendant1029,11/15/2018,"Driving Under The Influence, First Offense",1,0,0,0,0,No Bail,1,0,0,Female,White,Judge14,TRUE
18BU025762,Defendant769,11/15/2018,"Driving Under The Influence, First Offense",1,0,0,0,0,No Bail,3,0,0,Male,White,Judge14,TRUE
18BU024541,Defendant792,11/15/2018,Simple Assault,1,0,1,0,0,No Bail,3,0,0,Male,White,Judge14,TRUE
18BU024737,Defendant785,11/15/2018,Driving With A Criminally Suspended License,2,0,1,0,0,No Bail,1,1,1,Male,White,Judge14,TRUE
18BU025392,Defendant321,11/15/2018,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,3,0,0,Male,White,Judge14,TRUE
18BU026095,Defendant342,11/15/2018,Unlawful Trespass (Misdemeanor),1,0,1,0,0,No Bail,1,1,0,Female,White,Judge14,TRUE
18BU025461,Defendant170,11/15/2018,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,1,1,0,Female,White,Judge14,TRUE
18BU024541,Defendant561,11/15/2018,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,1,0,0,Male,White,Judge14,TRUE
18BU023002,Defendant98,11/15/2018,Unlawful Trespass (Misdemeanor),1,0,1,1,100,Bail,1,1,0,Male,White,Judge14,TRUE
18BU023002,Defendant99,11/15/2018,Retail Theft (Misd),1,0,1,0,0,No Bail,1,0,0,Female,White,Judge14,TRUE
18BU025364,Defendant516,11/16/2018,Obstruction Of Justice,7,1,0,0,0,Remanded,3,0,1,Male,Black,Judge10,TRUE
18BU019647,Defendant32,11/16/2018,Stolen Property Receiving (Possession Of) Stolen Property (Misdemeanor),1,0,1,0,0,Remanded,4,0,1,Male,White,Judge10,TRUE
18BU024445,Defendant631,11/16/2018,Simple Assault,1,0,1,0,0,Remanded,4,0,5,Male,Black,Judge10,TRUE
18BU024562,Defendant949,11/16/2018,"Drugs - Cocaine, Possession  Misdemeanor",1,0,1,0,0,No Bail,3,0,1,Male,Black,Judge10,TRUE
15BU029102,Defendant409,11/16/2018,Stolen Property Receiving (Possession Of) Stolen Property (Misdemeanor),1,0,1,0,0,No Bail,4,0,0,Female,White,Judge10,TRUE
18BU024445,Defendant631,11/19/2018,Simple Assault,1,0,1,0,0,Remanded,4,0,6,Male,Black,Judge5,TRUE
18BU026561,Defendant184,11/19/2018,Driving With A Criminally Suspended License,1,0,1,0,0,No Bail,1,1,1,Male,Black,Judge5,TRUE
18BU026595,Defendant425,11/19/2018,Assault On A Law Enforcement Officer (Misdemeanor),2,0,0,0,0,No Bail,3,0,1,Male,Other,Judge5,TRUE
18BU026469,Defendant87,11/19/2018,Sexual Assault,3,1,0,1,25000,Bail,NA,0,0,Male,White,Judge5,TRUE
18BU026147,Defendant569,11/19/2018,Assault And Robbery,2,1,0,0,0,No Bail,4,0,1,Female,White,Judge5,TRUE
18BU026147,Defendant473,11/19/2018,Assault And Robbery,3,1,0,0,0,No Bail,4,0,1,Female,White,Judge5,TRUE
18BU024598,Defendant109,11/20/2018,Unlawful Mischief (Misdemeanor),1,0,1,0,0,No Bail,3,0,0,Male,White,Judge7,TRUE
18BU022317,Defendant499,11/20/2018,Simple Assault,2,0,1,0,0,No Bail,4,0,2,Female,White,Judge7,TRUE
18BU016712,Defendant741,11/20/2018,Negligent Operation,2,0,1,0,0,No Bail,1,0,0,Male,White,Judge7,TRUE
18BU025764,Defendant325,11/20/2018,Unlawful Mischief (Misdemeanor),2,0,1,0,0,No Bail,2,0,1,Male,White,Judge7,TRUE
18BU024539,Defendant153,11/20/2018,Simple Assault,2,0,1,0,0,No Bail,5,0,0,Female,White,Judge7,TRUE
18BU025764,Defendant613,11/20/2018,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,1,0,0,Female,Black,Judge7,TRUE
18BU025151,Defendant276,11/20/2018,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,1,1,13,Male,Black,Judge7,TRUE
18BU026595,Defendant425,11/20/2018,Assault On A Law Enforcement Officer (Misdemeanor),2,0,0,0,0,No Bail,3,0,2,Male,Other,Judge7,TRUE
18BU026469,Defendant87,11/20/2018,Sexual Assault,3,1,0,0,0,Remanded,NA,0,1,Male,White,Judge7,TRUE
18BU024598,Defendant817,11/20/2018,Unlawful Trespass (Misdemeanor),1,0,1,0,0,No Bail,1,1,0,Male,White,Judge7,TRUE
18BU023765,Defendant1000,11/20/2018,Driving With A Criminally Suspended License,1,0,1,1,100,Bail,1,1,1,Female,White,Judge7,TRUE
18BU026839,Defendant144,11/20/2018,Unlawful Mischief (Misdemeanor),2,0,1,0,0,No Bail,3,0,1,Male,Black,Judge7,TRUE
18BU026824,Defendant405,11/21/2018,Disorderly Conduct - All Other,1,0,1,1,100,Bail,3,0,0,Female,Black,Judge7,TRUE
18BU026933,Defendant443,11/22/2018,Domestic Assault,1,0,0,0,0,No Bail,4,0,0,Male,White,Judge5,TRUE
18BU022773,Defendant541,11/26/2018,Accessory After The Fact,1,1,0,1,2500,Bail,7,0,1,Male,Asian,Judge5,TRUE
18BU026987,Defendant542,11/26/2018,Domestic Assault - 1st Degree Aggravated,1,1,0,0,0,No Bail,3,0,0,Male,White,Judge5,TRUE
18BU026924,Defendant928,11/26/2018,Unlawful Mischief (Misdemeanor),2,0,1,0,0,No Bail,3,0,12,Male,White,Judge5,TRUE
18BU0269537,Defendant115,11/26/2018,Unlawful Mischief (Felony),1,1,0,0,0,No Bail,4,0,0,Male,Asian,Judge5,TRUE
18BU026882,Defendant185,11/26/2018,Driving With A Criminally Suspended License,1,0,1,0,0,No Bail,3,0,1,Male,White,Judge5,TRUE
18BU026888,Defendant201,11/26/2018,Violation Of An Abuse Prevention Order,1,0,0,0,0,No Bail,5,0,5,Male,Black,Judge5,TRUE
18BU013067,Defendant21,11/27/2018,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,NA,0,0,Male,White,Judge10,TRUE
18BU023198,Defendant652,11/27/2018,Unlawful Trespass (Misdemeanor),1,0,1,1,200,Bail,1,1,1,Male,White,Judge10,TRUE
18BU025403,Defendant784,11/27/2018,Simple Assault,1,0,1,0,0,No Bail,1,0,1,Female,White,Judge10,TRUE
18CC012616,Defendant274,11/27/2018,Domestic Assault - 2nd Degree Aggravated,1,1,0,0,0,No Bail,4,0,1,Male,White,Judge10,TRUE
18BU027261,Defendant822,11/28/2018,Domestic Assault,1,0,0,0,0,No Bail,5,0,0,Male,Asian,Judge7,TRUE
18BU023402,Defendant326,11/29/2018,Unlawful Mischief (Misdemeanor),1,0,1,0,0,No Bail,1,0,3,Male,White,Judge10,TRUE
18BU026326,Defendant58,11/29/2018,Resisting Arrest,1,0,1,0,0,No Bail,1,0,6,Male,White,Judge10,TRUE
18BU023729,Defendant636,11/29/2018,Forgery/Counterfeit,1,1,0,0,0,No Bail,3,0,2,Female,White,Judge10,TRUE
18BU025588,Defendant728,11/29/2018,Unlawful Mischief (Misdemeanor),2,0,1,0,0,No Bail,1,0,3,Male,White,Judge10,TRUE
18BU025156,Defendant462,11/29/2018,Driving With A Criminally Suspended License,1,0,1,0,0,No Bail,1,0,3,Male,Black,Judge10,TRUE
18BU026305,Defendant547,11/29/2018,Driving With A Criminally Suspended License,1,0,1,0,0,No Bail,1,0,1,Female,White,Judge10,TRUE
18BU026208,Defendant376,11/29/2018,Unlawful Mischief (Misdemeanor),1,0,1,0,0,No Bail,1,0,0,Male,White,Judge10,TRUE
18BU023002,Defendant98,11/29/2018,Unlawful Trespass (Misdemeanor),1,0,1,1,100,Bail,1,1,1,Male,White,Judge10,TRUE
18BU025152,Defendant623,11/29/2018,Retail Theft (Misd),2,0,1,0,0,No Bail,1,0,1,Female,Black,Judge10,TRUE
18BU026295,Defendant725,11/29/2018,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,1,0,0,Male,White,Judge10,TRUE
18BU025003,Defendant690,11/29/2018,Disorderly Conduct - All Other,2,0,1,0,0,No Bail,3,0,0,Male,White,Judge10,TRUE
18BU025516,Defendant545,11/29/2018,False Information To A Police Officer,1,0,1,0,0,No Bail,1,1,3,Male,White,Judge10,TRUE
16BU013953,Defendant267,11/29/2018,Aggravated Assault,1,1,0,0,0,No Bail,NA,0,0,Male,White,Judge14,TRUE
18BU027425,Defendant593,11/30/2018,Domestic Assault - 2nd Degree Aggravated,6,1,0,0,0,Remanded,NA,0,8,Male,Black,Judge14,TRUE
18BU023402,Defendant326,11/30/2018,Unlawful Mischief (Misdemeanor),1,0,1,0,0,No Bail,3,0,4,Male,White,Judge14,TRUE
18BU026326,Defendant58,11/30/2018,Resisting Arrest,1,0,1,0,0,No Bail,NA,0,7,Male,White,Judge12,TRUE
18BU022773,Defendant833,12/3/2018,Assault And Robbery,1,1,0,0,0,Remanded,3,0,0,Male,Asian,Judge10,TRUE
18MT008914,Defendant253,12/3/2018,"Drugs - Methamphetamine, Possession -Misdemeanor",1,0,1,0,0,Remanded,3,0,3,Male,White,Judge10,TRUE
18BU024331,Defendant215,12/4/2018,Simple Assault,1,0,1,0,0,No Bail,4,0,0,Male,White,Judge10,TRUE
18BU025750,Defendant721,12/4/2018,Unlawful Mischief (Misdemeanor),3,0,1,0,0,No Bail,4,0,0,Male,White,Judge10,TRUE
18BU025792,Defendant156,12/4/2018,Unlawful Trespass (Misdemeanor),1,0,1,1,200,Bail,1,1,0,Male,White,Judge10,TRUE
18BU025181,Defendant276,12/4/2018,Disorderly Conduct - All Other,2,0,1,0,0,No Bail,4,0,14,Male,Black,Judge10,TRUE
18BU07782,Defendant5,12/4/2018,Retail Theft (Misd),1,0,1,1,200,Bail,1,0,1,Male,White,Judge10,TRUE
18BU027731,Defendant132,12/4/2018,Domestic Assault,1,0,0,0,0,No Bail,5,0,0,Male,White,Judge10,TRUE
18BU027653,Defendant376,12/4/2018,Unlawful Mischief (Felony),1,1,0,1,200,Bail,1,1,1,Male,White,Judge10,TRUE
18BU026095,Defendant342,12/4/2018,Credit Card/ATM Fraud,4,0,0,0,0,No Bail,4,0,1,Female,White,Judge10,TRUE
18BU027804,Defendant235,12/5/2018,Driving With A Criminally Suspended License,1,0,1,0,0,No Bail,3,0,0,Male,White,Judge7,TRUE
18BU027775,Defendant737,12/5/2018,Retail Theft (Misd),1,0,1,1,100,Bail,NA,0,3,Male,White,Judge7,TRUE
18BU027087,Defendant105,12/5/2018,Cruelty To Children Under 10 By One Over 16,1,0,0,1,200,Bail,1,1,0,Female,White,Judge7,TRUE
18BU016209,Defendant818,12/6/2018,Theft Of Services (Misdemeanor),1,0,1,1,100,Bail,3,0,0,Male,White,Judge7,TRUE
18BU026099,Defendant536,12/6/2018,"Drugs - Cocaine, Possession  Misdemeanor",1,0,1,0,0,Remanded,3,0,6,Male,White,Judge7,TRUE
18BU026492,Defendant981,12/6/2018,Driving With A Criminally Suspended License,1,0,1,0,0,No Bail,1,0,0,Male,White,Judge7,TRUE
18BU026900,Defendant391,12/6/2018,Driving With A Criminally Suspended License,1,0,1,0,0,No Bail,1,0,0,Male,White,Judge7,TRUE
17BU029693,Defendant860,12/6/2018,Driving With A Criminally Suspended License,3,0,1,1,10,Bail,1,1,0,Female,White,Judge7,TRUE
